,organism,%_match,BP_Match,NA,NA,MM-1,Len(match),LocF,LocR,Prob,Expect
fabA_2_88,CP027060.1,100,9,0,0,3,11,2022672,2022664,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,12,20,2028675,2028667,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,8,16,2030906,2030898,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,2057272,2057264,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,4,12,2098902,2098894,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,2107094,2107086,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,2118226,2118218,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,2119976,2119968,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,11,19,2126890,2126882,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,10,18,2160832,2160824,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,2193116,2193108,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,2212966,2212958,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,2249407,2249399,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,2263309,2263301,964,18.3
fabA_2_88,CP027060.1,92.308,13,1,0,4,16,2270071,2270059,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,2279291,2279283,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,2291106,2291098,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,2315907,2315899,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,2318484,2318476,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,2323693,2323685,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,2346655,2346647,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,2356421,2356413,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,7,15,2412005,2411997,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,2416089,2416081,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,5,13,2471696,2471688,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,2495446,2495438,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,2518289,2518281,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,2539188,2539180,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,2546825,2546817,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,2556746,2556738,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,2565659,2565651,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,2583635,2583627,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,2602640,2602632,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,9,17,2617252,2617244,964,18.3
fabA_2_88,CP027060.1,92.308,13,1,0,3,15,2620822,2620810,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,2634526,2634518,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,10,18,2636587,2636579,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,2642137,2642129,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,2645197,2645189,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,2692518,2692510,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,11,19,2699894,2699886,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,4,12,2701125,2701117,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,2746238,2746230,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,8,16,2756289,2756281,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,2761280,2761272,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,11,19,2768039,2768031,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,2810133,2810125,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,2824552,2824544,964,18.3
fabA_2_88,CP027060.1,92.308,13,1,0,1,13,2837879,2837867,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,2874989,2874981,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,5,13,2880420,2880412,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,2900055,2900047,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,2905678,2905670,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,2923884,2923876,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,2960645,2960637,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,2975651,2975643,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,5,13,2995729,2995721,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,3010748,3010740,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,3012015,3012007,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,3052539,3052531,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,3067650,3067642,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,3083453,3083445,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,10,18,3115263,3115255,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,3137776,3137768,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,3170608,3170600,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,3178315,3178307,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,3182828,3182820,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,3217505,3217497,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,3240285,3240277,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,3244280,3244272,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,3253198,3253190,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,3273484,3273476,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,3286142,3286134,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,3286936,3286928,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,10,18,3306665,3306657,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,10,18,3343271,3343263,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,3364751,3364743,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,3365452,3365444,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,12,20,3408953,3408945,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,3440464,3440456,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,3478846,3478838,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,4,12,3479181,3479173,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,3490248,3490240,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,3502916,3502908,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,3536377,3536369,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,10,18,3637862,3637854,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,3639884,3639876,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,3649509,3649501,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,3663225,3663217,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,3673460,3673452,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,10,18,3686074,3686066,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,3708513,3708505,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,3716742,3716734,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,3734595,3734587,964,18.3
fabA_2_88,CP027060.1,92.308,13,1,0,1,13,3735902,3735890,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,3737191,3737183,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,3749352,3749344,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,3766459,3766451,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,3768322,3768314,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,3782577,3782569,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,3789657,3789649,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,5,13,3798556,3798548,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,3805920,3805912,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,11,19,3812409,3812401,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,9,17,3826426,3826418,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,4,12,3847707,3847699,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,8,16,3873564,3873556,964,18.3
fabA_2_88,CP027060.1,92.308,13,1,0,3,15,3879968,3879956,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,5,13,3894346,3894338,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,3898716,3898708,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,7,15,3905283,3905275,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,3920856,3920848,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,3926595,3926587,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,4,12,3953351,3953343,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,4,12,3953792,3953784,964,18.3
fabA_2_88,CP027060.1,92.308,13,1,0,3,15,3955168,3955156,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,8,16,4002845,4002837,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,11,19,4003811,4003803,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,12,20,4009248,4009240,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,4012241,4012233,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,4012377,4012369,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,4036576,4036568,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,10,18,4040951,4040943,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,4050185,4050177,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,4078593,4078585,964,18.3
fabA_2_88,CP027060.1,92.308,13,1,0,8,20,4096564,4096552,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,10,18,4096856,4096848,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,4123885,4123877,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,5,13,4136525,4136517,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,4137808,4137800,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,9,17,4160138,4160130,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,4198150,4198142,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,11,19,4199897,4199889,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,4235807,4235799,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,4,12,4244804,4244796,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,12,20,4245802,4245794,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,4275698,4275690,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,4289321,4289313,964,18.3
fabA_2_88,CP027060.1,92.308,13,1,0,6,18,4339188,4339176,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,9,17,4351139,4351131,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,4351718,4351710,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,4355822,4355814,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,4367505,4367497,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,11,19,4406873,4406865,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,4418410,4418402,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,11,19,4429367,4429359,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,4466382,4466374,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,4470163,4470155,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,4514706,4514698,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,4539161,4539153,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,8,16,4554317,4554309,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,10,18,4576717,4576709,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,4,12,4592280,4592272,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,8,16,4592449,4592441,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,4613211,4613203,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,4620468,4620460,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,4627519,4627511,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,4633069,4633061,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,4646284,4646276,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,12704,12712,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,21285,21293,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,7,15,26933,26941,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,40662,40670,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,5,13,53416,53424,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,67855,67863,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,67947,67955,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,82911,82919,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,92809,92817,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,116157,116165,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,127290,127298,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,10,18,172981,172989,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,173712,173720,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,7,15,186948,186956,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,4,12,194155,194163,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,9,17,196641,196649,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,9,17,208175,208183,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,213962,213970,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,233853,233861,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,275175,275183,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,10,18,286123,286131,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,4,12,298603,298611,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,5,13,309253,309261,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,321897,321905,964,18.3
fabA_2_88,CP027060.1,92.308,13,1,0,6,18,326202,326214,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,333143,333151,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,396374,396382,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,425877,425885,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,7,15,431058,431066,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,448228,448236,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,7,15,462957,462965,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,9,17,477262,477270,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,502952,502960,964,18.3
fabA_2_88,CP027060.1,92.308,13,1,0,5,17,510237,510249,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,528322,528330,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,11,19,533563,533571,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,540133,540141,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,546287,546295,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,8,16,585991,585999,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,586277,586285,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,10,18,610068,610076,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,631031,631039,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,635969,635977,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,645358,645366,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,650999,651007,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,680630,680638,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,686320,686328,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,705938,705946,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,709958,709966,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,9,17,712069,712077,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,4,12,713321,713329,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,760997,761005,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,775484,775492,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,796110,796118,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,5,13,807109,807117,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,835474,835482,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,8,16,837936,837944,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,841695,841703,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,856942,856950,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,5,13,857256,857264,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,10,18,859016,859024,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,10,18,872912,872920,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,12,20,897237,897245,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,8,16,905303,905311,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,910100,910108,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,12,20,954719,954727,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,978574,978582,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,1003629,1003637,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,1018435,1018443,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,12,20,1022756,1022764,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,1038009,1038017,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,10,18,1040353,1040361,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,5,13,1054261,1054269,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,1062027,1062035,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,11,19,1068226,1068234,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,12,20,1077366,1077374,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,1091437,1091445,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,1111385,1111393,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,4,12,1111921,1111929,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,1137284,1137292,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,1138133,1138141,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,11,19,1168402,1168410,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,4,12,1170690,1170698,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,1182892,1182900,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,4,12,1221875,1221883,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,1228113,1228121,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,11,19,1251194,1251202,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,5,13,1253850,1253858,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,1254558,1254566,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,1263008,1263016,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,1281024,1281032,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,1287084,1287092,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,7,15,1301679,1301687,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,1316695,1316703,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,1326871,1326879,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,1334074,1334082,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,1339026,1339034,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,1345350,1345358,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,1352974,1352982,964,18.3
fabA_2_88,CP027060.1,92.308,13,1,0,2,14,1360304,1360316,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,1391552,1391560,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,12,20,1393258,1393266,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,11,19,1394185,1394193,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,5,13,1396841,1396849,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,1399302,1399310,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,8,16,1446560,1446568,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,1456936,1456944,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,1474576,1474584,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,4,12,1478757,1478765,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,1488788,1488796,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,1527399,1527407,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,7,15,1537805,1537813,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,12,20,1542098,1542106,964,18.3
fabA_2_88,CP027060.1,92.308,13,1,0,5,17,1546364,1546376,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,8,16,1554604,1554612,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,4,12,1562473,1562481,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,1596940,1596948,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,9,17,1597996,1598004,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,1610036,1610044,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,1615684,1615692,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,1624475,1624483,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,1632849,1632857,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,1635913,1635921,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,1707891,1707899,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,1723796,1723804,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,5,13,1730956,1730964,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,1736727,1736735,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,1786314,1786322,964,18.3
fabA_2_88,CP027060.1,92.308,13,1,0,2,14,1806920,1806932,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,5,13,1852902,1852910,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,11,19,1861197,1861205,964,18.3
fabA_2_88,CP027060.1,92.308,13,1,0,3,15,1875200,1875212,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,1875681,1875689,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,1886545,1886553,964,18.3
fabA_2_88,CP027060.1,92.308,13,1,0,8,20,1893930,1893942,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,1928707,1928715,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,1934354,1934362,964,18.3
fabA_2_88,CP027060.1,92.308,13,1,0,3,15,1948198,1948210,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,1951699,1951707,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,1968799,1968807,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,1988694,1988702,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,2012427,2012435,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,2019310,2019318,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,2066619,2066627,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,11,19,2096078,2096086,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,11,19,2102407,2102415,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,2113661,2113669,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,2119625,2119633,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,2143629,2143637,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,8,16,2151833,2151841,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,4,12,2152974,2152982,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,2200504,2200512,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,2221950,2221958,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,2260911,2260919,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,2271094,2271102,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,11,19,2276539,2276547,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,2276716,2276724,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,4,12,2280445,2280453,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,2284326,2284334,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,2310819,2310827,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,2312934,2312942,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,3,11,2335479,2335487,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,7,15,2335585,2335593,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,11,19,2335954,2335962,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,2344428,2344436,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,2364243,2364251,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,2364791,2364799,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,2422933,2422941,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,9,17,2434075,2434083,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,2488352,2488360,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,11,19,2490278,2490286,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,11,19,2517978,2517986,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,2523169,2523177,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,9,17,2554198,2554206,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,9,17,2559657,2559665,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,2569722,2569730,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,1,9,2571620,2571628,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,2606564,2606572,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,2609710,2609718,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,6,14,2614421,2614429,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,5,13,2629959,2629967,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,2,10,2638603,2638611,964,18.3
fabA_2_88,CP027060.1,100,9,0,0,4,12,2659802,2659810,964,18.3
